ዘቢባ	manual_morphemes.json
ለዎም	manual_morphemes.json
ልሰት	manual_morphemes.json
ንቅስ	manual_morphemes.json
ለውጢ	manual_morphemes.json
ነዞም	manual_morphemes.json
ለዋይ	manual_morphemes.json
ለዓለ	manual_morphemes.json
ላታት	manual_morphemes.json
ላቶም	manual_morphemes.json
ንቅል	manual_morphemes.json
ቓን	manual_morphemes.json
ሐት	manual_morphemes.json
ላትን	manual_morphemes.json
ላትና	manual_morphemes.json
ሎምን	manual_morphemes.json
ጠን	manual_morphemes.json
ህጻን	manual_morphemes.json
ህጻና	manual_morphemes.json
ዛሕት	manual_morphemes.json
ለዘይ	manual_morphemes.json
ለዝበ	manual_morphemes.json
ለዝተ	manual_morphemes.json
ዜና	manual_morphemes.json
ሊኦም	manual_morphemes.json
ለዝዀ	manual_morphemes.json
ለዝኾ	manual_morphemes.json
ሎሪን	manual_morphemes.json
ለይን	manual_morphemes.json
ንበት	manual_morphemes.json
ንባሩ	manual_morphemes.json
ንባር	manual_morphemes.json
ንበሪ	manual_morphemes.json
ንበር	manual_morphemes.json
ለይቲ	manual_morphemes.json
ንብብ	manual_morphemes.json
ንባሮ	manual_morphemes.json
ንብል	manual_morphemes.json
ንብሎ	manual_morphemes.json
ንብረ	manual_morphemes.json
ንባብ	manual_morphemes.json
ንብዙ	manual_morphemes.json
ለድኻ	manual_morphemes.json
ጠመት	manual_morphemes.json
ሑት	manual_morphemes.json
ሐን	manual_morphemes.json
ንብድ	manual_morphemes.json
ልዶ	manual_morphemes.json
ዛዊ	manual_morphemes.json
ንተት	manual_morphemes.json
ንተን	manual_morphemes.json
ንተነ	manual_morphemes.json
ንተረ	manual_morphemes.json
ንተር	manual_morphemes.json
ልባት	manual_morphemes.json
ዝን	manual_morphemes.json
ንተዝ	manual_morphemes.json
ንተደ	manual_morphemes.json
ንታኡ	manual_morphemes.json
ጥም	manual_morphemes.json
ዝና	manual_morphemes.json
ንተዄ	manual_morphemes.json
ንተኾ	manual_morphemes.json
ንተዀ	manual_morphemes.json
ንቶም	manual_morphemes.json
ንተዘ	manual_morphemes.json
ልቦና	manual_morphemes.json
ንታታ	manual_morphemes.json
ንቲና	manual_morphemes.json
ዝህሉ	manual_morphemes.json
ዝህል	manual_morphemes.json
ዘንጸ	manual_morphemes.json
ንቸስ	manual_morphemes.json
ንትን	manual_morphemes.json
ንታይ	manual_morphemes.json
ቓዊ	manual_morphemes.json
ዝህብ	manual_morphemes.json
ቕን	manual_morphemes.json
ዝለዓ	manual_morphemes.json
ልታት	manual_morphemes.json
ሒት	manual_morphemes.json
ዝሓለ	manual_morphemes.json
ዝሓል	manual_morphemes.json
ልታዊ	manual_morphemes.json
ዝሓት	manual_morphemes.json
ዘካይ	manual_morphemes.json
ዝሓስ	manual_morphemes.json
ዝሓሸ	manual_morphemes.json
ዝሕል	manual_morphemes.json
ሊዛዊ	manual_morphemes.json
ዝሕብ	manual_morphemes.json
ዝመሓ	manual_morphemes.json
ዝመል	manual_morphemes.json
ዝመስ	manual_morphemes.json
ዝመር	manual_morphemes.json
ጦም	manual_morphemes.json
ንነብ	manual_morphemes.json
ዝምል	manual_morphemes.json
ንነት	manual_morphemes.json
ዝመጽ	manual_morphemes.json
ዝማዕ	manual_morphemes.json
ንናን	manual_morphemes.json
ዝምድ	manual_morphemes.json
ንንው	manual_morphemes.json
ለጥኩ	manual_morphemes.json
ልነት	manual_morphemes.json
ላውን	manual_morphemes.json
ንኣብ	manual_morphemes.json
ንኡስ	manual_morphemes.json
ንኡሳ	manual_morphemes.json
ዝረኣ	manual_morphemes.json
ዝረኸ	manual_morphemes.json
ልናን	manual_morphemes.json
ዝራብ	manual_morphemes.json
ንኩላ	manual_morphemes.json
ንእሽ	manual_morphemes.json
ንእሰ	manual_morphemes.json
ንኣቱ	manual_morphemes.json
ዝሰር	manual_morphemes.json
ሓት	manual_morphemes.json
ንከላ	manual_morphemes.json
ዝርከ	manual_morphemes.json
ንኣከ	manual_morphemes.json
ንከሎ	manual_morphemes.json
ዝርእ	manual_morphemes.json
ንከለ	manual_morphemes.json
ንእግ	manual_morphemes.json
ንኩን	manual_morphemes.json
ዝርጋ	manual_morphemes.json
ዘውት	manual_morphemes.json
ሖም	manual_morphemes.json
ናዮም	manual_morphemes.json
ዝስዕ	manual_morphemes.json
ልኢት	manual_morphemes.json
ናይት	manual_morphemes.json
ጣን	manual_morphemes.json
ንክታ	manual_morphemes.json
ልኦት	manual_morphemes.json
ልኦም	manual_morphemes.json
ነፍሲ	manual_morphemes.json
ንኹሉ	manual_morphemes.json
ልኩን	manual_morphemes.json
ጠባዊ	manual_morphemes.json
ልከት	manual_morphemes.json
ንኽል	manual_morphemes.json
ንኸው	manual_morphemes.json
ንኻል	manual_morphemes.json
ልክት	manual_morphemes.json
ንኽነ	manual_morphemes.json
ንኽእ	manual_morphemes.json
ዘየለ	manual_morphemes.json
ንኸይ	manual_morphemes.json
ዝቃወ	manual_morphemes.json
ላይን	manual_morphemes.json
ዚኦም	manual_morphemes.json
ንኽት	manual_morphemes.json
ጡቓት	manual_morphemes.json
ዝቐር	manual_morphemes.json
ዝቐሰ	manual_morphemes.json
ሓን	manual_morphemes.json
ዝቐረ	manual_morphemes.json
ዘይቀ	manual_morphemes.json
ዘይስ	manual_morphemes.json
ዝቐነ	manual_morphemes.json
ዘይበ	manual_morphemes.json
ጠትን	manual_morphemes.json
ዘየገ	manual_morphemes.json
ዘይተ	manual_morphemes.json
ዘይቲ	manual_morphemes.json
ዘይብ	manual_morphemes.json
ዘይሓ	manual_morphemes.json
ንወለ	manual_morphemes.json
ዘይም	manual_morphemes.json
ዘይር	manual_morphemes.json
ዘይረ	manual_morphemes.json
ዘይወ	manual_morphemes.json
ዘይዝ	manual_morphemes.json
ሉጻት	manual_morphemes.json
ዘይደ	manual_morphemes.json
ዝቕመ	manual_morphemes.json
ዘይት	manual_morphemes.json
ዘይነ	manual_morphemes.json
ዘይኣ	manual_morphemes.json
ዘይን	manual_morphemes.json
ዘይኮ	manual_morphemes.json
ዘይክ	manual_morphemes.json
ዘይኰ	manual_morphemes.json
ንውሕ	manual_morphemes.json
ዘይከ	manual_morphemes.json
ዘይካ	manual_morphemes.json
ዘድሊ	manual_morphemes.json
ዘድል	manual_morphemes.json
ዘይገ	manual_morphemes.json
ዝበል	manual_morphemes.json
ዝበሃ	manual_morphemes.json
ዝበለ	manual_morphemes.json
ዝበሉ	manual_morphemes.json
ንዓት	manual_morphemes.json
ንዓና	manual_morphemes.json
ንዓር	manual_morphemes.json
ንዓይ	manual_morphemes.json
ንዕኡ	manual_morphemes.json
ዝብሃ	manual_morphemes.json
ልዎም	manual_morphemes.json
ዝብሉ	manual_morphemes.json
ዝብለ	manual_morphemes.json
ንዘብ	manual_morphemes.json
ዝብል	manual_morphemes.json
ዝብሎ	manual_morphemes.json
ዝበቕ	manual_morphemes.json
ልወና	manual_morphemes.json
ንዕና	manual_morphemes.json
ዝበጽ	manual_morphemes.json
ዝብኢ	manual_morphemes.json
ዝበዝ	manual_morphemes.json
ንዕድ	manual_morphemes.json
ዘገል	manual_morphemes.json
ዝብገ	manual_morphemes.json
ንዝተ	manual_morphemes.json
ንዘጋ	manual_morphemes.json
ንዝነ	manual_morphemes.json
ዝተሓ	manual_morphemes.json
ዝተመ	manual_morphemes.json
ዝተራ	manual_morphemes.json
ዝተሰ	manual_morphemes.json
ዝተረ	manual_morphemes.json
ዝተቐ	manual_morphemes.json
ንዝደ	manual_morphemes.json
ዝተላ	manual_morphemes.json
ዘገድ	manual_morphemes.json
ጥና	manual_morphemes.json
ዝተኻ	manual_morphemes.json
ዝተኸ	manual_morphemes.json
ንያም	manual_morphemes.json
ዝተዋ	manual_morphemes.json
ዝተወ	manual_morphemes.json
ዝተበ	manual_morphemes.json
ዝተባ	manual_morphemes.json
ዝተጠ	manual_morphemes.json
ዘጋጠ	manual_morphemes.json
ዘጋጥ	manual_morphemes.json
ዝተጻ	manual_morphemes.json
ዝተጸ	manual_morphemes.json
ዝተፈ	manual_morphemes.json
ዝተዓ	manual_morphemes.json
ዝተደ	manual_morphemes.json
ጥን	manual_morphemes.json
ንያቱ	manual_morphemes.json
ንያታ	manual_morphemes.json
ንያት	manual_morphemes.json
ዝተገ	manual_morphemes.json
ንደበ	manual_morphemes.json
ንዲኺ	manual_morphemes.json
ንደይ	manual_morphemes.json
ልየት	manual_morphemes.json
ንደገ	manual_morphemes.json
ንድሕ	manual_morphemes.json
ንድስ	manual_morphemes.json
ንዳው	manual_morphemes.json
ንዳዕ	manual_morphemes.json
ልዮም	manual_morphemes.json
ንድፊ	manual_morphemes.json
ሓሶት	manual_morphemes.json
ዞባዊ	manual_morphemes.json
ልዮን	manual_morphemes.json
ሕና	manual_morphemes.json
ጥካ	manual_morphemes.json
ዝነበ	manual_morphemes.json
ንገር	manual_morphemes.json
ዝነብ	manual_morphemes.json
ሕን	manual_morphemes.json
ዚደን	manual_morphemes.json
ንግሊ	manual_morphemes.json
ዝነት	manual_morphemes.json
ጥማት	manual_morphemes.json
ሓቀኛ	manual_morphemes.json
ንጉስ	manual_morphemes.json
ጥሞም	manual_morphemes.json
ንገብ	manual_morphemes.json
ንጋዕ	manual_morphemes.json
ንግስ	manual_morphemes.json
ንጎል	manual_morphemes.json
ንገዛ	manual_morphemes.json
ንገዲ	manual_morphemes.json
ንግዲ	manual_morphemes.json
ንግዳ	manual_morphemes.json
ንግድ	manual_morphemes.json
ዝንጋ	manual_morphemes.json
ጥሪት	manual_morphemes.json
ዝኣመ	manual_morphemes.json
ዝኣተ	manual_morphemes.json
ሒታት	manual_morphemes.json
ሕካ	manual_morphemes.json
ዝኣክ	manual_morphemes.json
ዝከር	manual_morphemes.json
ሕማም	manual_morphemes.json
ጣታት	manual_morphemes.json
ዝከኣ	manual_morphemes.json
ዝካየ	manual_morphemes.json
ልጠና	manual_morphemes.json
ሕሪት	manual_morphemes.json
ንጥፈ	manual_morphemes.json
ጥቃም	manual_morphemes.json
ልጠት	manual_morphemes.json
ሕረት	manual_morphemes.json
ኛታት	manual_morphemes.json
ልጥን	manual_morphemes.json
ዝኸይ	manual_morphemes.json
ሕርን	manual_morphemes.json
ዝኽል	manual_morphemes.json
ሕሪን	manual_morphemes.json
ሕሪኡ	manual_morphemes.json
ልጣን	manual_morphemes.json
ዝኸው	manual_morphemes.json
ሓተት	manual_morphemes.json
ንጹር	manual_morphemes.json
ዝዀነ	manual_morphemes.json
ንጸላ	manual_morphemes.json
ዝኾነ	manual_morphemes.json
ዝኽእ	manual_morphemes.json
ዝኾኑ	manual_morphemes.json
ዝወሓ	manual_morphemes.json
ንጽር	manual_morphemes.json
ዝወረ	manual_morphemes.json
ሓትት	manual_morphemes.json
ንጸባ	manual_morphemes.json
ሓቲት	manual_morphemes.json
ንጸት	manual_morphemes.json
ንጻሩ	manual_morphemes.json
ንጻር	manual_morphemes.json
መት	manual_morphemes.json
ዝወሰ	manual_morphemes.json
ዛጊት	manual_morphemes.json
ማም	manual_morphemes.json
ዝውሰ	manual_morphemes.json
ንፈስ	manual_morphemes.json
ዝወጸ	manual_morphemes.json
ሕቀት	manual_morphemes.json
ንፈል	manual_morphemes.json
ንፈር	manual_morphemes.json
ዝዓበ	manual_morphemes.json
ንፋስ	manual_morphemes.json
አን	manual_morphemes.json
ቕዓት	manual_morphemes.json
መን	manual_morphemes.json
መና	manual_morphemes.json
ዝዮም	manual_morphemes.json
ዝደለ	manual_morphemes.json
ዝደሊ	manual_morphemes.json
ዝድር	manual_morphemes.json
ዝያዳ	manual_morphemes.json
መልሲ	manual_morphemes.json
መልኪ	manual_morphemes.json
መልኦ	manual_morphemes.json
ኢት	manual_morphemes.json
ኡን	manual_morphemes.json
ሕተም	manual_morphemes.json
ዝጀመ	manual_morphemes.json
ሕተኛ	manual_morphemes.json
ሚት	manual_morphemes.json
ዝገብ	manual_morphemes.json
ዝገበ	manual_morphemes.json
ዝገለ	manual_morphemes.json
ሕትና	manual_morphemes.json
ዝገል	manual_morphemes.json
ዝግመ	manual_morphemes.json
ሙን	manual_morphemes.json
ዝጊቦ	manual_morphemes.json
ዝግለ	manual_morphemes.json
ዝገደ	manual_morphemes.json
ሒዞም	manual_morphemes.json
ዝግበ	manual_morphemes.json
ዝግባ	manual_morphemes.json
ዝግብ	manual_morphemes.json
መረት	manual_morphemes.json
መሪካ	manual_morphemes.json
መሬት	manual_morphemes.json
እሲ	manual_morphemes.json
ሓውሲ	manual_morphemes.json
ኢና	manual_morphemes.json
ኣት	manual_morphemes.json
ኦም	manual_morphemes.json
ዝጥቀ	manual_morphemes.json
ሒደት	manual_morphemes.json
ሚን	manual_morphemes.json
ዝጠፍ	manual_morphemes.json
ኢሎም	manual_morphemes.json
ማት	manual_morphemes.json
ኢለን	manual_morphemes.json
ኢልና	manual_morphemes.json
ሞም	manual_morphemes.json
ኢልካ	manual_morphemes.json
ኡሳን	manual_morphemes.json
የት	manual_morphemes.json
ሚኡ	manual_morphemes.json
ያም	manual_morphemes.json
ሕክም	manual_morphemes.json
ዝጸን	manual_morphemes.json
ኣን	manual_morphemes.json
ቢሲ	manual_morphemes.json
ኣለም	manual_morphemes.json
ሓደን	manual_morphemes.json
ዝጽን	manual_morphemes.json
በት	manual_morphemes.json
ዝፈለ	manual_morphemes.json
ኣሉታ	manual_morphemes.json
ኣለኒ	manual_morphemes.json
ኣለና	manual_morphemes.json
ኣሃዱ	manual_morphemes.json
ዝፈት	manual_morphemes.json
ዝፈተ	manual_morphemes.json
ዝፍለ	manual_morphemes.json
ማን	manual_morphemes.json
ኣሉን	manual_morphemes.json
ዝፈሰ	manual_morphemes.json
ኣህጉ	manual_morphemes.json
ኣለኹ	manual_morphemes.json
ኣለኻ	manual_morphemes.json
ኣለዎ	manual_morphemes.json
ኣለወ	manual_morphemes.json
ኣለዉ	manual_morphemes.json
ኣለዋ	manual_morphemes.json
ጥዕና	manual_morphemes.json
ኣሕሊ	manual_morphemes.json
ዝፈጥ	manual_morphemes.json
ኣልኩ	manual_morphemes.json
ጭት	manual_morphemes.json
ማለት	manual_morphemes.json
ኣመል	manual_morphemes.json
ኣመሓ	manual_morphemes.json
ኣመለ	manual_morphemes.json
የና	manual_morphemes.json
ኣመሰ	manual_morphemes.json
ማኡ	manual_morphemes.json
ኣመሪ	manual_morphemes.json
ዝፈጸ	manual_morphemes.json
ኣሕመ	manual_morphemes.json
ኣመና	manual_morphemes.json
ኣማራ	manual_morphemes.json
የን	manual_morphemes.json
ኣምን	manual_morphemes.json
ጫረት	manual_morphemes.json
ኣማን	manual_morphemes.json
ከም	manual_morphemes.json
መታት	manual_morphemes.json
የለን	manual_morphemes.json
መተት	manual_morphemes.json
መትን	manual_morphemes.json
በን	manual_morphemes.json
ሜን	manual_morphemes.json
ማማት	manual_morphemes.json
ምት	manual_morphemes.json
ኣሰል	manual_morphemes.json
በለት	manual_morphemes.json
ኣረጋ	manual_morphemes.json
ኣርእ	manual_morphemes.json
ኣርከ	manual_morphemes.json
ኣርሰ	manual_morphemes.json
ኣረዲ	manual_morphemes.json
ኣርባ	manual_morphemes.json
የካ	manual_morphemes.json
ኣርጀ	manual_morphemes.json
ኣስመ	manual_morphemes.json
ኣዊ	manual_morphemes.json
ጭን	manual_morphemes.json
በሎም	manual_morphemes.json
ኣስታ	manual_morphemes.json
ዩን	manual_morphemes.json
በልና	manual_morphemes.json
በልካ	manual_morphemes.json
በልኩ	manual_morphemes.json
ኣስተ	manual_morphemes.json
ይም	manual_morphemes.json
እና	manual_morphemes.json
ኦት	manual_morphemes.json
ኣስዒ	manual_morphemes.json
በካ	manual_morphemes.json
ማዊ	manual_morphemes.json
እን	manual_morphemes.json
ቡን	manual_morphemes.json
ኩም	manual_morphemes.json
ቢት	manual_morphemes.json
ምና	manual_morphemes.json
እለት	manual_morphemes.json
ሞት	manual_morphemes.json
እኡ	manual_morphemes.json
ምን	manual_morphemes.json
እሉን	manual_morphemes.json
ኣቋሪ	manual_morphemes.json
በረን	manual_morphemes.json
ይሲ	manual_morphemes.json
እኩ	manual_morphemes.json
ኣቓል	manual_morphemes.json
ኤርት	manual_morphemes.json
እልን	manual_morphemes.json
በረት	manual_morphemes.json
በራዊ	manual_morphemes.json
በርና	manual_morphemes.json
ምኡ	manual_morphemes.json
በርኩ	manual_morphemes.json
ያት	manual_morphemes.json
በሮም	manual_morphemes.json
ምህን	manual_morphemes.json
በራት	manual_morphemes.json
ሂም	manual_morphemes.json
እካ	manual_morphemes.json
ሃም	manual_morphemes.json
ሀን	manual_morphemes.json
ኢትን	manual_morphemes.json
እመን	manual_morphemes.json
ኣቐዲ	manual_morphemes.json
ሃን	manual_morphemes.json
ሃና	manual_morphemes.json
መኪና	manual_morphemes.json
ብሲ	manual_morphemes.json
ለም	manual_morphemes.json
ኦን	manual_morphemes.json
ሃዊ	manual_morphemes.json
ህን	manual_morphemes.json
ምኩ	manual_morphemes.json
ሊም	manual_morphemes.json
ዮም	manual_morphemes.json
ምልኩ	manual_morphemes.json
ለት	manual_morphemes.json
ላም	manual_morphemes.json
ኣቢላ	manual_morphemes.json
ላሲ	manual_morphemes.json
ለና	manual_morphemes.json
ለን	manual_morphemes.json
ለኪ	manual_morphemes.json
ለካ	manual_morphemes.json
ኣባላ	manual_morphemes.json
ለኩ	manual_morphemes.json
ኣባል	manual_morphemes.json
ባት	manual_morphemes.json
ሊት	manual_morphemes.json
ሉን	manual_morphemes.json
ሕጋዊ	manual_morphemes.json
ልም	manual_morphemes.json
ሚታት	manual_morphemes.json
ልሲ	manual_morphemes.json
ላት	manual_morphemes.json
ሊን	manual_morphemes.json
ሊና	manual_morphemes.json
ሎም	manual_morphemes.json
ኣበሃ	manual_morphemes.json
ሊኡ	manual_morphemes.json
ሊኣ	manual_morphemes.json
ሊኦ	manual_morphemes.json
ላን	manual_morphemes.json
ሌት	manual_morphemes.json
ምካ	manual_morphemes.json
ኣበር	manual_morphemes.json
ላኦ	manual_morphemes.json
ኣብር	manual_morphemes.json
ልት	manual_morphemes.json
ልኣ	manual_morphemes.json
ኣበይ	manual_morphemes.json
ቢን	manual_morphemes.json
ሓም	manual_morphemes.json
ሓሲ	manual_morphemes.json
ሕም	manual_morphemes.json
ኣብዚ	manual_morphemes.json
ኣብዛ	manual_morphemes.json
ሒን	manual_morphemes.json
ቦም	manual_morphemes.json
ኣብቲ	manual_morphemes.json
ኣብታ	manual_morphemes.json
ሓና	manual_morphemes.json
ኣብነ	manual_morphemes.json
ኣብኡ	manual_morphemes.json
ሕት	manual_morphemes.json
መም	manual_morphemes.json
መሲ	manual_morphemes.json
ኣብያ	manual_morphemes.json
ምምካ	manual_morphemes.json
ኣቦይ	manual_morphemes.json
ቡራት	manual_morphemes.json
መኪ	manual_morphemes.json
መካ	manual_morphemes.json
መኩ	manual_morphemes.json
ሙና	manual_morphemes.json
ምም	manual_morphemes.json
ቢኡ	manual_morphemes.json
ኣተሓ	manual_morphemes.json
ሚካ	manual_morphemes.json
ሜት	manual_morphemes.json
ማኦ	manual_morphemes.json
ሜና	manual_morphemes.json
ቢሎም	manual_morphemes.json
ኣቶም	manual_morphemes.json
ያን	manual_morphemes.json
እስና	manual_morphemes.json
ምኦ	manual_morphemes.json
ምርም	manual_morphemes.json
ሞን	manual_morphemes.json
ኣትለ	manual_morphemes.json
ቢልካ	manual_morphemes.json
ኣትሒ	manual_morphemes.json
ኣተወ	manual_morphemes.json
ምርኣ	manual_morphemes.json
ከት	manual_morphemes.json
ምርካ	manual_morphemes.json
ኣትየ	manual_morphemes.json
ኣታዊ	manual_morphemes.json
ኣትክ	manual_morphemes.json
ረም	manual_morphemes.json
ረሲ	manual_morphemes.json
ረት	manual_morphemes.json
ራም	manual_morphemes.json
ምሮኣ	manual_morphemes.json
ራሲ	manual_morphemes.json
ረና	manual_morphemes.json
ረን	manual_morphemes.json
ኦምን	manual_morphemes.json
ረኣ	manual_morphemes.json
ረኡ	manual_morphemes.json
ረካ	manual_morphemes.json
ረኩ	manual_morphemes.json
ሪት	manual_morphemes.json
ባን	manual_morphemes.json
ሩን	manual_morphemes.json
ርም	manual_morphemes.json
ምስን	manual_morphemes.json
ርሲ	manual_morphemes.json
ራት	manual_morphemes.json
ሪን	manual_morphemes.json
ሮም	manual_morphemes.json
ምስኣ	manual_morphemes.json
ሪኡ	manual_morphemes.json
ሪካ	manual_morphemes.json
ራን	manual_morphemes.json
ራና	manual_morphemes.json
ሬት	manual_morphemes.json
ረዶ	manual_morphemes.json
ባና	manual_morphemes.json
ራኣ	manual_morphemes.json
ቤት	manual_morphemes.json
ርት	manual_morphemes.json
ሬን	manual_morphemes.json
ሰም	manual_morphemes.json
ማታት	manual_morphemes.json
ምስት	manual_morphemes.json
ራዊ	manual_morphemes.json
ርና	manual_morphemes.json
ሮት	manual_morphemes.json
ርን	manual_morphemes.json
ርኛ	manual_morphemes.json
ርኣ	manual_morphemes.json
ርካ	manual_morphemes.json
ርኩ	manual_morphemes.json
ርኪ	manual_morphemes.json
ሮን	manual_morphemes.json
ሮኣ	manual_morphemes.json
ሰት	manual_morphemes.json
ምሸት	manual_morphemes.json
ማትን	manual_morphemes.json
ሳሲ	manual_morphemes.json
ሰና	manual_morphemes.json
ሰን	manual_morphemes.json
ሰኣ	manual_morphemes.json
ሱን	manual_morphemes.json
ስም	manual_morphemes.json
ሳት	manual_morphemes.json
ሲን	manual_morphemes.json
ሲና	manual_morphemes.json
ሶም	manual_morphemes.json
ሳን	manual_morphemes.json
ስት	manual_morphemes.json
ሳዊ	manual_morphemes.json
ስና	manual_morphemes.json
ሶት	manual_morphemes.json
ስን	manual_morphemes.json
ባኡ	manual_morphemes.json
ስኣ	manual_morphemes.json
ስካ	manual_morphemes.json
ስኩ	manual_morphemes.json
ባላት	manual_morphemes.json
ሸት	manual_morphemes.json
ሻም	manual_morphemes.json
ሸን	manual_morphemes.json
ይት	manual_morphemes.json
ቢሮም	manual_morphemes.json
ቀም	manual_morphemes.json
የትን	manual_morphemes.json
ሻዊ	manual_morphemes.json
ሽና	manual_morphemes.json
ሽን	manual_morphemes.json
ኣንታ	manual_morphemes.json
ቀት	manual_morphemes.json
ቃም	manual_morphemes.json
ምቈት	manual_morphemes.json
ቀን	manual_morphemes.json
ቀኛ	manual_morphemes.json
ኣንስ	manual_morphemes.json
ቅም	manual_morphemes.json
በቶም	manual_morphemes.json
ቃን	manual_morphemes.json
ደም	manual_morphemes.json
ቃዊ	manual_morphemes.json
ቅን	manual_morphemes.json
ቈት	manual_morphemes.json
ሕፈት	manual_morphemes.json
በትና	manual_morphemes.json
ኣንጻ	manual_morphemes.json
በትን	manual_morphemes.json
ቋን	manual_morphemes.json
ኣእም	manual_morphemes.json
ማኖት	manual_morphemes.json
ቐት	manual_morphemes.json
ቐን	manual_morphemes.json
ቕም	manual_morphemes.json
ከለና	manual_morphemes.json
ያዊ	manual_morphemes.json
ኣክል	manual_morphemes.json
ከኣ	manual_morphemes.json
ቕና	manual_morphemes.json
ኣካላ	manual_morphemes.json
ኣካል	manual_morphemes.json
ባሮም	manual_morphemes.json
ምበኣ	manual_morphemes.json
እቶም	manual_morphemes.json
ባርካ	manual_morphemes.json
ይን	manual_morphemes.json
እተን	manual_morphemes.json
ይና	manual_morphemes.json
ይህል	manual_morphemes.json
በና	manual_morphemes.json
በኛ	manual_morphemes.json
በኣ	manual_morphemes.json
ቡና	manual_morphemes.json
እታዊ	manual_morphemes.json
ብም	manual_morphemes.json
እትን	manual_morphemes.json
ባዊ	manual_morphemes.json
ከምኡ	manual_morphemes.json
ብት	manual_morphemes.json
ብና	manual_morphemes.json
ቦት	manual_morphemes.json
ብን	manual_morphemes.json
ብኣ	manual_morphemes.json
ኩን	manual_morphemes.json
ብኡ	manual_morphemes.json
ብኦ	manual_morphemes.json
ብካ	manual_morphemes.json
ብኩ	manual_morphemes.json
ቦን	manual_morphemes.json
ቦና	manual_morphemes.json
ይለሚ	manual_morphemes.json
ቨን	manual_morphemes.json
ኣኼባ	manual_morphemes.json
በንን	manual_morphemes.json
ኣኹዎ	manual_morphemes.json
ቪን	manual_morphemes.json
ምታት	manual_morphemes.json
ብሄራ	manual_morphemes.json
ይልና	manual_morphemes.json
ተም	manual_morphemes.json
ቢቢሲ	manual_morphemes.json
ኩለን	manual_morphemes.json
ምትን	manual_morphemes.json
ሜናዊ	manual_morphemes.json
ተት	manual_morphemes.json
ታም	manual_morphemes.json
ኩላን	manual_morphemes.json
ተን	manual_morphemes.json
ተኛ	manual_morphemes.json
ተኣ	manual_morphemes.json
ቲት	manual_morphemes.json
ቱን	manual_morphemes.json
ትም	manual_morphemes.json
ይሓል	manual_morphemes.json
ከረን	manual_morphemes.json
ታት	manual_morphemes.json
ቲን	manual_morphemes.json
ቲና	manual_morphemes.json
ቶም	manual_morphemes.json
ኩሎም	manual_morphemes.json
ቲካ	manual_morphemes.json
ታን	manual_morphemes.json
ታና	manual_morphemes.json
